year,period,state_fips,county_fips,county_name,ndvi_mean,crop_pixel_count
2011,jun,19,193,Woodbury,0.5638258445109393,14234
2011,jun,19,27,Carroll,0.6557654120497624,9753
2011,jun,19,61,Dubuque,0.6335004287787668,2466
2011,jun,19,101,Jefferson,0.6487394169805513,5394
2011,jun,19,187,Webster,0.6978759045424756,12270
2011,jun,19,111,Lee,0.6648314209254562,5722
2011,jun,19,127,Marshall,0.6389457795988749,10078
2011,jun,19,195,Worth,0.6448618116201958,7070
2011,jun,19,33,Cerro Gordo,0.662369975825447,8566
2011,jun,19,51,Davis,0.6711426249916076,4415
2011,jun,19,179,Wapello,0.6748110503920323,4500
2011,jun,19,41,Clay,0.5627877383119183,10976
2011,jun,19,59,Dickinson,0.5471155020636085,7106
2011,jun,19,21,Buena Vista,0.6344001078404318,11687
2011,jun,19,13,Black Hawk,0.6246942856159693,8030
2011,jun,19,75,Grundy,0.6592197084673903,10659
2011,jun,19,17,Bremer,0.6871474304338334,6008
2011,jun,19,85,Harrison,0.5950593403290793,10095
2011,jun,19,129,Mills,0.6327889892461641,7566
2011,jun,19,155,Pottawattamie,0.6303550719313893,16147
2011,jun,19,123,Mahaska,0.6477744920912305,8348
2011,jun,19,125,Marion,0.6329380205676864,6484
2011,jun,19,53,Decatur,0.647931271793402,4068
2011,jun,19,31,Cedar,0.5996841170763222,8536
2011,jun,19,151,Pocahontas,0.652591960432194,12272
2011,jun,19,109,Kossuth,0.6208148339330656,19009
2011,jun,19,89,Howard,0.6659111322634774,7706
