year,period,state_fips,county_fips,county_name,ndvi_mean,crop_pixel_count
2011,jun,37,109,Lincoln,0.617109375,48
2011,jun,37,159,Rowan,0.6663875,8
2011,jun,37,025,Cabarrus,0.6818000000000001,2
2011,jun,37,097,Iredell,0.64725,11
2011,jun,37,071,Gaston,0.63365,2
2011,jun,37,179,Union,0.5721847826086958,23
2011,jun,37,119,Mecklenburg,0.6318166666666668,3
2011,jun,37,045,Cleveland,0.6183714285714287,7
2011,jun,37,005,Alleghany,,0
2011,jun,37,173,Swain,,0
2011,jun,37,011,Avery,,0
2011,jun,37,033,Caswell,0.6294694444444444,36
2011,jun,37,075,Graham,,0
2011,jun,37,007,Anson,0.6629115384615384,13
2011,jun,37,149,Polk,0.7156,1
2011,jun,37,039,Cherokee,,0
2011,jun,37,113,Macon,,0
2011,jun,37,009,Ashe,,0
2011,jun,37,123,Montgomery,0.65511875,8
2011,jun,37,043,Clay,,0
2011,jun,37,121,Mitchell,,0
2011,jun,37,199,Yancey,,0
2011,jun,37,189,Watauga,,0
2011,jun,37,099,Jackson,,0
2011,jun,37,161,Rutherford,0.5875,7
2011,jun,37,193,Wilkes,0.8446625000000001,4
2011,jun,37,125,Moore,0.5754052631578949,19
2011,jun,37,153,Richmond,0.5651789473684211,19
2011,jun,37,093,Hoke,0.6770166666666667,3
2011,jun,37,165,Scotland,0.783,1
2011,jun,37,155,Robeson,0.6943750000000001,4
2011,jun,37,001,Alamance,0.6227706381471558,128
2011,jun,37,151,Randolph,0.6165769230769231,26
2011,jun,37,081,Guilford,0.6354044642857142,112
2011,jun,37,157,Rockingham,0.6278942307692309,78
2011,jun,37,171,Surry,0.6378869047619049,7
2011,jun,37,057,Davidson,0.6110972222222224,18
2011,jun,37,169,Stokes,0.6896285714285716,7
2011,jun,37,067,Forsyth,0.6333166666666666,12
2011,jun,37,197,Yadkin,0.7509756944444445,3
2011,jun,37,059,Davie,0.5505521739130436,23
2011,jun,37,027,Caldwell,0.7696000000000001,1
2011,jun,37,003,Alexander,0.5148375,4
2011,jun,37,035,Catawba,0.6509699999999999,20
2011,jun,37,023,Burke,0.7164,1
2011,jun,37,111,McDowell,,0
2011,jun,37,029,Camden,,0
2011,jun,37,139,Pasquotank,0.534545,10
2011,jun,37,143,Perquimans,0.566885046728972,11
2011,jun,37,177,Tyrrell,,0
2011,jun,37,055,Dare,,0
2011,jun,37,073,Gates,0.48575,1
2011,jun,37,053,Currituck,0.656725,6
2011,jun,37,019,Brunswick,,0
2011,jun,37,031,Carteret,0.38880000000000003,1
2011,jun,37,137,Pamlico,,0
2011,jun,37,049,Craven,,0
2011,jun,37,103,Jones,0.6153129117959618,12
2011,jun,37,085,Harnett,0.5613750000000001,2
2011,jun,37,063,Durham,0.6369452380952382,21
2011,jun,37,145,Person,0.6428318181818183,33
2011,jun,37,135,Orange,0.6363366261515833,52
2011,jun,37,181,Vance,0.6885062500000001,16
2011,jun,37,077,Granville,0.6591724242424244,165
2011,jun,37,069,Franklin,0.5492518256772674,30
2011,jun,37,101,Johnston,0.6220333333333333,6
