year,period,state_fips,county_fips,county_name,ndvi_mean,crop_pixel_count
2010,jun,37,197,Yadkin,0.7922534213237702,1208
2010,jun,37,59,Davie,0.8007847123744748,634
2010,jun,37,27,Caldwell,0.7882296593734462,80
2010,jun,37,3,Alexander,0.7736273293118252,180
2010,jun,37,35,Catawba,0.772098462541317,298
2010,jun,37,23,Burke,0.7939863530756756,108
2010,jun,37,111,McDowell,0.7399727272727273,11
2010,jun,37,29,Camden,0.7844017904202186,1437
2010,jun,37,139,Pasquotank,0.7581571633932812,1551
2010,jun,37,143,Perquimans,0.7525608113166157,1357
2010,jun,37,177,Tyrrell,0.8264287890837455,2305
2010,jun,37,55,Dare,0.7397505434782611,92
2010,jun,37,73,Gates,0.7477155745082198,648
2010,jun,37,53,Currituck,0.7559409969004862,1274
2010,jun,37,19,Brunswick,0.7639141671214024,829
2010,jun,37,31,Carteret,0.804407897897899,1665
2010,jun,37,137,Pamlico,0.8032933546837481,1249
2010,jun,37,49,Craven,0.7793389837488911,1835
2010,jun,37,103,Jones,0.7714127492505428,1344
2010,jun,37,85,Harnett,0.6838356402841037,359
2010,jun,37,63,Durham,0.7545630121926842,40
2010,jun,37,145,Person,0.7742847760349606,205
2010,jun,37,135,Orange,0.7913143458947334,244
2010,jun,37,181,Vance,0.7113,17
2010,jun,37,77,Granville,0.7617976953550561,199
2010,jun,37,69,Franklin,0.7434517656402742,129
2010,jun,37,101,Johnston,0.688139054719145,1096
2010,jun,37,183,Wake,0.7062559646374218,89
2010,jun,37,105,Lee,0.767749434358356,102
2010,jun,37,131,Northampton,0.700330442024696,576
2010,jun,37,83,Halifax,0.7117589105750686,581
2010,jun,37,127,Nash,0.6696777907447319,418
2010,jun,37,65,Edgecombe,0.70611160071888,1304
2010,jun,37,195,Wilson,0.6926909911251636,1117
2010,jun,37,163,Sampson,0.7359806987025934,4456
2010,jun,37,185,Warren,0.7250719999999999,25
2010,jun,37,187,Washington,0.7892969578109477,2935
2010,jun,37,61,Duplin,0.7568468283712931,4846
2010,jun,37,91,Hertford,0.7416993758771104,1000
