year,state_fips,county_fips,county_name,pct_continuous,rotation_pixel_count
2012,17,047,Edwards,0.0,10
2012,17,079,Jasper,0.0,12
2012,17,187,Warren,0.0,7
2012,17,153,Pulaski,0.0,1
2012,17,165,Saline,0.0,1
2012,17,101,Lawrence,0.0,2
2012,17,045,Edgar,0.0,23
2012,17,071,Henderson,0.0,14
2012,17,199,Williamson,,0
2012,17,077,Jackson,0.0,10
2012,17,147,Piatt,0.030303030303030304,33
2012,17,053,Ford,0.07942688054820121,130
2012,17,019,Champaign,0.0,54
2012,17,029,Coles,0.0,73
2012,17,035,Cumberland,0.0,39
2012,17,183,Vermilion,0.0,74
2012,17,115,Macon,0.0,12
2012,17,049,Effingham,0.019697203769504096,51
2012,17,067,Hancock,0.017926816408309607,112
2012,17,095,Knox,0.0,29
2012,17,109,McDonough,0.0,36
2012,17,081,Jefferson,0.0,15
2012,17,113,McLean,0.014447592067988667,70
2012,17,039,De Witt,0.0,7
2012,17,105,Livingston,0.006475806724680865,464
2012,17,003,Alexander,,0
2012,17,093,Kendall,0.04951456310679612,41
2012,17,031,Cook,0.0,4
2012,17,037,DeKalb,0.010848909436423974,278
2012,17,089,Kane,0.05482102547565301,110
2012,17,063,Grundy,0.08571428571428572,35
2012,17,111,McHenry,0.08978540454393832,215
2012,17,197,Will,0.0216802642994225,450
2012,17,043,DuPage,0.0,2
2012,17,097,Lake,0.045663463260311586,67
2012,17,091,Kankakee,0.024811135657896766,261
2012,17,011,Bureau,0.022727272727272728,88
2012,17,155,Putnam,0.1,30
2012,17,099,LaSalle,0.009255394443133768,218
2012,17,131,Mercer,0.0,25
2012,17,161,Rock Island,0.0,7
2012,17,073,Henry,0.02154808179820855,47
2012,17,103,Lee,0.0,80
2012,17,195,Whiteside,0.051917203936206316,58
2012,31,043,Dakota,,0
2012,31,051,Dixon,0.0,8
2012,31,053,Dodge,0.0,1
2012,31,025,Cass,0.12422057677318785,41
2012,31,055,Douglas,0.0,12
2012,31,153,Sarpy,0.0,7
2012,31,155,Saunders,0.08108108108108109,37
2012,31,177,Washington,0.0,10
2012,31,067,Gage,0.1521838337742059,982
2012,31,109,Lancaster,0.0630407911001236,209
2012,31,159,Seward,0.1,50
2012,31,139,Pierce,0.0,10
2012,31,119,Madison,0.46875,32
2012,31,167,Stanton,0.0,1
2012,31,117,McPherson,,0
2012,31,111,Lincoln,0.09893332909420406,1013
2012,31,113,Logan,0.08414651393013718,86
2012,31,007,Banner,0.138643908843665,2109
2012,31,157,Scotts Bluff,0.1111915372339034,454
2012,31,165,Sioux,0.05229338984209447,234
2012,31,039,Cuming,0.04779686333084391,6
2012,31,129,Nuckolls,0.10449304322427198,1713
2012,31,101,Keith,0.08088016997026187,2394
2012,31,137,Phelps,0.062331948178929356,132
2012,31,181,Webster,0.1444373891008789,1336
2012,31,015,Boyd,0.07692307692307693,169
