year,county_fips,county_name,ndvi_corn_mean,corn_pixel_count
2015,003,Adams,0.7776113705261949,6990
2015,133,Monona,0.8159153030102324,15268
2015,091,Humboldt,0.8275810861040861,12194
2015,115,Louisa,0.8079000588644261,7222
2015,171,Tama,0.835629003712233,14463
2015,135,Monroe,0.7747196500259342,2681
2015,117,Lucas,0.7853954764981016,2985
2015,057,Des Moines,0.7958306869979642,6342
2015,011,Benton,0.8276245759980171,16188
2015,113,Linn,0.8124304366054808,13375
2015,105,Jones,0.8172969040188753,13335
2015,103,Johnson,0.8159011201793794,9768
2015,183,Washington,0.8220962013289271,9876
2015,045,Clinton,0.8101327600777088,16760
2015,163,Scott,0.8196602059648301,9175
2015,139,Muscatine,0.8062325626521095,7877
2015,169,Story,0.8323089198444061,14084
2015,015,Boone,0.8281061435602262,14345
2015,121,Madison,0.8037640020024961,6690
2015,181,Warren,0.8096397285740657,5847
2015,049,Dallas,0.8114355902225877,12350
2015,153,Polk,0.8141817938780211,7379
2015,077,Guthrie,0.801396219893304,10967
2015,099,Jasper,0.8436233774706902,15196
2016,149,Plymouth,0.812072729803978,20239
2016,193,Woodbury,0.7996842522780845,19505
2016,027,Carroll,0.8321721335675821,17197
2016,061,Dubuque,0.840556346322674,11792
2016,101,Jefferson,0.8030331270298947,6043
2016,187,Webster,0.8319799824289656,19356
2016,111,Lee,0.8065408735281965,6775
2016,127,Marshall,0.857423348363527,13581
2016,195,Worth,0.833801704935584,10895
2016,033,Cerro Gordo,0.8436010520131844,15962
2016,051,Davis,0.80067843569608,3732
2016,179,Wapello,0.8130081187909031,5062
2016,041,Clay,0.808412061378936,14231
2016,059,Dickinson,0.7998787758375524,8685
2016,021,Buena Vista,0.8298652247669435,14888
2016,013,Black Hawk,0.8360744446571784,13536
2016,075,Grundy,0.8366474892544226,14551
2016,017,Bremer,0.8461519142480343,11332
2016,085,Harrison,0.815747270412008,16465
2016,129,Mills,0.8109807307190213,9023
2016,155,Pottawattamie,0.8239373104772106,22320
2016,123,Mahaska,0.829671338765121,11258
2016,125,Marion,0.822529015932023,7147
2016,053,Decatur,0.7996643426583266,3570
2016,031,Cedar,0.8404509909004303,13603
2016,151,Pocahontas,0.8356259004525355,16799
2016,109,Kossuth,0.8266820031399548,29915
2016,089,Howard,0.8428820595973251,11941
2016,147,Palo Alto,0.8228099754786469,17164
2016,159,Ringgold,0.7896301258851496,5191
2016,025,Calhoun,0.8398368518684465,16361
